idPlayer,nomePlayer,team_id,team_name,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,clube_nome
44078,Maguinho,1014,Goiás,"{'CA': 1, 'DS': 3, 'FC': 3, 'FF': 1, 'FS': 2, 'PI': 9, 'SG': 2}",72532.0,8.0,290,2.0,7.0,0.0,3.52,0.25,1.8,7.0,1.15,maguinho,Maguinho,Maguinho,Magno José da Silva,https://s.glbimg.com/es/sde/f/2022/03/08/b454661126187bdc0ef02a09e84e80ef_FORMATO.png,Goiás
14326,Cano,1006,Fluminense,"{'FC': 5, 'FD': 9, 'FF': 11, 'FS': 2, 'G': 4, 'I': 6, 'PI': 33}",79631.0,8.0,266,5.0,7.0,0.0,12.84,1.7,5.89,8.0,6.76,cano,Cano,Cano,Germán Ezequiel Cano,https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png,Fluminense
15553,David Braz,1006,Fluminense,"{'CA': 2, 'CV': 1, 'DS': 6, 'FC': 9, 'FF': 4, 'FS': 1, 'PI': 26, 'SG': 2}",50317.0,8.0,266,3.0,3.0,0.0,5.57,-1.65,1.77,6.0,-0.83,david-braz,David Braz,D. Braz,David Braz de Oliveira Filho,https://s.glbimg.com/es/sde/f/2022/04/20/2787635c960a396f6aca8c8ff11b00d3_FORMATO.png,Fluminense
21403,Manoel,1006,Fluminense,"{'A': 1, 'CA': 1, 'DS': 1, 'FC': 5, 'FF': 1, 'FS': 4, 'PI': 14, 'SG': 2}",69014.0,8.0,266,3.0,7.0,0.0,6.75,0.27,3.78,4.0,4.06,manoel,Manoel,Manoel,Manoel Messias Silva Carvalho,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,Fluminense
73738,Nathan,1006,Fluminense,"{'A': 1, 'DS': 1, 'FC': 3, 'FD': 1, 'FF': 4, 'FS': 3, 'PI': 17}",87009.0,8.0,266,4.0,2.0,0.0,5.35,0.0,2.37,4.0,3.97,nathan,Nathan,Nathan,Nathan Allan de Souza,https://s.glbimg.com/es/sde/f/2022/04/20/2662f106e29e9ae55a0ef2dd5992e969_FORMATO.png,Fluminense
77486,Calegari,1006,Fluminense,"{'CA': 1, 'DS': 8, 'FC': 2, 'FS': 4, 'PI': 31, 'SG': 2}",104276.0,8.0,266,2.0,6.0,0.0,9.74,0.0,4.22,4.0,3.01,calegari,Calegari,Calegari,Lucas Felipe Calegari,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,Fluminense
55166,Nino,1006,Fluminense,"{'CA': 1, 'DS': 10, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 13, 'PI': 19, 'SG': 3}",91708.0,8.0,266,3.0,7.0,0.0,13.3,0.0,4.6,7.0,6.31,nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,Fluminense
46519,Yago Felipe,1006,Fluminense,"{'CA': 2, 'DS': 8, 'FC': 8, 'FD': 2, 'FF': 3, 'FS': 12, 'I': 1, 'PI': 46}",87747.0,8.0,266,4.0,6.0,0.0,5.86,-0.67,1.61,7.0,0.9,yago-felipe,Yago Felipe,Y. Felipe,Yago Felipe da Costa Rocha,https://s.glbimg.com/es/sde/f/2022/04/20/ab8a626607a5cce566a4090db8ae4c19_FORMATO.png,Fluminense
10465,Fábio,1006,Fluminense,"{'DE': 26, 'GS': 8, 'SG': 3}",37656.0,8.0,266,1.0,7.0,0.0,9.88,-2.14,4.13,8.0,0.39,fabio,Fábio,Fábio,Fábio Deivson Lopes Maciel,https://s.glbimg.com/es/sde/f/2022/04/20/aeae67450f0c19a81c7d356b86382594_FORMATO.png,Fluminense
13180,Willian,1006,Fluminense,"{'A': 1, 'CA': 1, 'DS': 4, 'FC': 4, 'FS': 1, 'I': 2, 'PI': 11}",42116.0,8.0,266,5.0,2.0,0.0,3.67,-1.02,0.97,7.0,0.18,willian,Willian,Willian,Willian Gomes de Siqueira,https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png,Fluminense
22746,Fred,1006,Fluminense,"{'CA': 1, 'FC': 1, 'FD': 1, 'FT': 1, 'PI': 9}",38162.0,8.0,266,5.0,6.0,0.0,4.53,0.0,0.5,4.0,1.16,fred,Fred,Fred,Frederico Chaves Guedes,https://s.glbimg.com/es/sde/f/2022/04/20/9685a046f69fb11824832142e8c5f364_FORMATO.png,Fluminense
33921,Luccas Claro,1006,Fluminense,"{'CA': 1, 'DS': 3, 'FC': 4, 'FF': 1, 'FS': 2, 'PI': 19, 'SG': 2}",73465.0,8.0,266,3.0,6.0,0.0,6.09,0.0,2.26,5.0,3.92,luccas-claro,Luccas Claro,L. Claro,Luccas Claro dos Santos,https://s.glbimg.com/es/sde/f/2022/04/20/cc881a3f67d02298fccc58df9491957c_FORMATO.png,Fluminense
55927,Nonato,1006,Fluminense,"{'A': 1, 'CA': 1, 'DS': 9, 'FC': 5, 'FD': 1, 'FF': 4, 'FS': 9, 'I': 1, 'PI': 30}",100987.0,8.0,266,4.0,6.0,0.0,6.91,0.0,3.18,6.0,1.7,nonato,Nonato,Nonato,Gustavo Nonato Santana,https://s.glbimg.com/es/sde/f/2021/07/30/7536d1f5782d6ce621dfd8aa405d0e28_FORMATO.png,Fluminense
74985,Luiz Henrique,1006,Fluminense,"{'A': 1, 'DS': 20, 'FC': 10, 'FD': 2, 'FF': 8, 'FS': 10, 'G': 1, 'PI': 38}",109282.0,8.0,266,5.0,7.0,0.0,8.74,-0.18,5.5,8.0,5.4,luiz-henrique,Luiz Henrique,L. Henrique,Luiz Henrique André Rosa da Silva,https://s.glbimg.com/es/sde/f/2021/08/19/131f19bc697057f38a3c8ec99c785a97_FORMATO.png,Fluminense
84138,Marcos Leonardo,1011,Santos,"{'CA': 2, 'DS': 5, 'FC': 15, 'FD': 6, 'FF': 13, 'FS': 19, 'G': 3, 'I': 6, 'PI': 20}",109497.0,8.0,277,5.0,7.0,0.0,11.44,-0.18,6.0,8.0,2.21,marcos-leonardo,Marcos Leonardo,M. Leonardo,Marcos Leonardo Santos Almeida,https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,Santos
17281,Maicon,1011,Santos,"{'A': 1, 'DS': 12, 'FC': 1, 'FD': 3, 'FF': 1, 'FS': 4, 'PI': 38, 'SG': 3}",71227.0,8.0,277,3.0,7.0,0.0,12.94,-1.28,5.25,7.0,0.78,maicon,Maicon,Maicon,Maicon Pereira Roque,https://s.glbimg.com/es/sde/f/2022/03/14/d137592918a80391170a5d4fdc021480_FORMATO.png,Santos
73625,Jhojan Julio,1011,Santos,"{'CA': 1, 'DS': 15, 'FC': 16, 'FD': 1, 'FF': 1, 'FS': 13, 'I': 2, 'PI': 36}",100074.0,8.0,277,5.0,7.0,0.0,6.39,0.89,2.11,8.0,3.38,jhojan-julio,Jhojan Julio,J. Julio,Jhojan Esmaides Julio Palacios,https://s.glbimg.com/es/sde/f/2022/03/31/c076d4a6758a288c3f3f7521da98c18f_FORMATO.png,Santos
33874,Madson,1011,Santos,"{'A': 1, 'CA': 3, 'DS': 12, 'FC': 8, 'FD': 1, 'FF': 2, 'FS': 4, 'I': 1, 'PI': 55, 'SG': 3}",78077.0,8.0,277,2.0,3.0,0.0,8.02,-0.97,3.53,8.0,1.12,madson,Madson,Madson,Madson Ferreira dos Santos,https://s.glbimg.com/es/sde/f/2022/03/03/e89e5811b9812fca6a75789451815b9e_FORMATO.png,Santos
68636,Rodrigo Fernández,1011,Santos,"{'CA': 3, 'DS': 25, 'FC': 20, 'FF': 3, 'FS': 6, 'PC': 2, 'PI': 38}",99214.0,8.0,277,4.0,3.0,0.0,5.78,-0.81,2.58,8.0,1.37,rodrigo-fernandez,Rodrigo Fernández,R. Fernández,Rodrigo Fernández Cedrés,https://s.glbimg.com/es/sde/f/2022/03/29/6fdde8730fb97a5d12a85b4ebd9d4e93_FORMATO.png,Santos
63779,Lucas Pires,1011,Santos,"{'CA': 1, 'DS': 20, 'FC': 8, 'FD': 3, 'FF': 4, 'FS': 3, 'FT': 1, 'I': 1, 'PI': 131, 'SG': 3}",114374.0,8.0,277,2.0,7.0,0.0,9.43,-1.42,4.21,8.0,-0.12,lucas-pires,Lucas Pires,L. Pires,Lucas Pires Silva,https://s.glbimg.com/es/sde/f/2022/03/03/c7764ba0e1e296d7a8c36021c67a9107_FORMATO.png,Santos
21521,Ricardo Goulart,1011,Santos,"{'DS': 2, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 3, 'PI': 22}",68833.0,8.0,277,4.0,6.0,0.0,4.4,0.35,0.47,7.0,1.9,ricardo-goulart,Ricardo Goulart,R. Goulart,Ricardo Goulart Pereira,https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png,Santos
28235,Willian Maranhão,1011,Santos,"{'DS': 5, 'FC': 2, 'I': 1, 'PI': 4}",87262.0,8.0,277,4.0,6.0,0.0,4.23,0.0,1.23,4.0,1.14,willian-maranhao,Willian Maranhão,W. Maranhão,Willian Marlon Ferreira Moraes,https://s.glbimg.com/es/sde/f/2022/03/25/593ee3a7e1faac36e8519aa86b2922e9_FORMATO.png,Santos
50733,João Paulo,1011,Santos,"{'CA': 1, 'DE': 29, 'FS': 1, 'GS': 6, 'SG': 3}",85425.0,8.0,277,1.0,7.0,0.0,13.88,-1.34,4.68,8.0,2.02,joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s.glbimg.com/es/sde/f/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_FORMATO.png,Santos
50864,Eduardo Bauermann,1011,Santos,"{'A': 1, 'CA': 1, 'DS': 7, 'FC': 2, 'FS': 3, 'PI': 6, 'SG': 3}",86970.0,8.0,277,3.0,7.0,0.0,9.37,-1.12,4.62,6.0,1.25,eduardo-bauermann,Eduardo Bauermann,E. Bauermann,Eduardo Gabriel dos Santos Bauermann,https://s.glbimg.com/es/sde/f/2022/03/03/c89e866fa7fb43aaf3b818e5578644d5_FORMATO.png,Santos
53632,Bryan Angulo,1011,Santos,"{'A': 1, 'DS': 3, 'FF': 2, 'FS': 4, 'G': 1, 'I': 2, 'PI': 15}",89435.0,8.0,277,5.0,6.0,0.0,4.05,0.09,2.31,8.0,1.56,bryan-angulo,Bryan Angulo,B. Angulo,Brayan Dennis Angulo Tenorio,https://s.glbimg.com/es/sde/f/2022/04/02/e926d395a2b2a6225aa44474e5fa8e26_FORMATO.png,Santos
72504,Sandry,1011,Santos,"{'DS': 7, 'FF': 2, 'FS': 3, 'PI': 17}",104580.0,8.0,277,4.0,7.0,0.0,3.45,1.23,1.96,5.0,4.52,sandry,Sandry,Sandry,Sandry Roberto Santos Goes,https://s.glbimg.com/es/sde/f/2022/03/03/2b65aba4173c2f016fab56b5a734187e_FORMATO.png,Santos
75583,Lucas Barbosa,1011,Santos,"{'DS': 3, 'FC': 2, 'FF': 1, 'FS': 2, 'PI': 12}",112886.0,8.0,277,4.0,6.0,0.0,1.72,0.0,1.2,3.0,1.71,lucas-barbosa,Lucas Barbosa,L. Barbosa,Lucas Henrique Barbosa,https://s.glbimg.com/es/sde/f/2022/03/03/9fba085c9e9d64ca30ffb16b75fe7013_FORMATO.png,Santos
84993,Gabriel Pirani,1011,Santos,"{'FC': 3, 'FD': 1, 'FF': 1, 'FS': 1, 'PI': 3}",110607.0,8.0,277,4.0,6.0,0.0,2.64,0.0,0.65,2.0,1.44,gabriel-pirani,Gabriel Pirani,G. Pirani,Gabriel Cordeiro Pirani,https://s.glbimg.com/es/sde/f/2022/03/03/8a759e93476df07994bba444f880a615_FORMATO.png,Santos
86306,Titi,1024,Fortaleza,"{'CA': 1, 'DS': 6, 'FC': 9, 'FF': 1, 'FS': 4, 'I': 1, 'PI': 15}",50353.0,8.0,356,3.0,7.0,0.0,4.12,0.0,0.94,5.0,1.11,titi,Titi,Titi,Christian Chagas Tarouco,https://s.glbimg.com/es/sde/f/2022/02/25/5050c64ba68bdb4ca40033690ae7c525_FORMATO.png,Fortaleza
42381,Tinga,1024,Fortaleza,"{'DS': 10, 'FC': 4, 'FD': 1, 'FS': 5, 'PI': 50}",82628.0,8.0,356,2.0,5.0,0.0,3.9,-0.79,2.37,4.0,0.27,tinga,Tinga,Tinga,Guilherme de Jesus da Silva,https://s.glbimg.com/es/sde/f/2022/02/25/5625a3af4c995f2795c36c880eaf1e9d_FORMATO.png,Fortaleza
58169,Felipe,1024,Fortaleza,"{'CA': 2, 'DS': 13, 'FC': 10, 'FF': 1, 'FS': 11, 'PI': 38}",91733.0,8.0,356,4.0,3.0,0.0,5.3,-0.72,2.18,6.0,0.96,felipe,Felipe,Felipe,Luiz Antonio Ferreira Rodrigues,https://s.glbimg.com/es/sde/f/2022/02/25/a8b962d2aca19bf9d892471bebd26383_FORMATO.png,Fortaleza
51733,Matheus Vargas,1024,Fortaleza,"{'CA': 1, 'DS': 2, 'FC': 4, 'FF': 4, 'FS': 3, 'I': 1, 'PI': 22}",87929.0,8.0,356,4.0,5.0,0.0,4.02,0.0,0.87,3.0,0.63,matheus-vargas,Matheus Vargas,M. Vargas,Matheus de Vargas,https://s.glbimg.com/es/sde/f/2022/05/12/8d527aee11a3ca28fe1dab544e70733d_FORMATO.png,Fortaleza
37024,Lucas Crispim,1024,Fortaleza,"{'DS': 2, 'FC': 5, 'FS': 3, 'I': 1, 'PI': 36}",88597.0,8.0,356,4.0,7.0,0.0,2.25,-0.36,-0.22,6.0,-0.13,lucas-crispim,Lucas Crispim,L. Crispim,Lucas de Figueiredo Crispim,https://s.glbimg.com/es/sde/f/2022/05/12/043b82cd8bbcab2108944aa3cf34372e_FORMATO.png,Fortaleza
46648,Romarinho,1024,Fortaleza,"{'CA': 1, 'DS': 2, 'FC': 4, 'FF': 1, 'FS': 7, 'PI': 7}",84523.0,8.0,356,5.0,6.0,0.0,2.47,-0.24,1.27,3.0,1.09,romarinho,Romarinho,Romarinho,José Romário Silva de Souza,https://s.glbimg.com/es/sde/f/2022/05/12/ccaf4552cbd0363c0a3fceefa2bf00bf_FORMATO.png,Fortaleza
58252,Matheus Jussa,1024,Fortaleza,"{'CA': 1, 'DS': 1, 'FC': 5, 'FD': 3, 'GC': 1, 'PI': 13}",91689.0,8.0,356,4.0,7.0,0.0,0.88,0.0,-0.67,3.0,0.53,matheus-jussa,Matheus Jussa,M. Jussa,Matheus Isaías dos Santos,https://s.glbimg.com/es/sde/f/2022/05/12/50cb87e0510b7a8ddd2813c7129f698a_FORMATO.png,Fortaleza
80703,Vitor Ricardo,1024,Fortaleza,"{'DS': 5, 'PI': 6}",107226.0,8.0,356,2.0,6.0,0.0,4.23,0.0,5.4,1.0,5.51,vitor-ricardo,Vitor Ricardo,V. Ricardo,Vitor Ricardo Guerra Candido Wach,https://s.glbimg.com/es/sde/f/2022/02/25/f9c34555359e8b47ae00538231aa5bf8_FORMATO.png,Fortaleza
58163,Max Walef,1024,Fortaleza,"{'DE': 13, 'GS': 6}",84338.0,8.0,356,1.0,6.0,0.0,2.88,0.0,1.4,5.0,1.31,max-walef,Max Walef,M. Walef,Max Walef Araújo da Silva,https://s.glbimg.com/es/sde/f/2022/02/23/0784484c9e35ebc5b014f365b5cbb5cc_FORMATO.png,Fortaleza
89816,Hércules,1024,Fortaleza,"{'DS': 10, 'FC': 4, 'FD': 5, 'FF': 2, 'FS': 2, 'I': 1, 'PI': 31}",116447.0,8.0,356,4.0,7.0,0.0,3.44,0.0,3.24,5.0,2.04,hercules,Hércules,Hércules,Hércules Pereira do Nascimento,https://s.glbimg.com/es/sde/f/2022/05/12/6429cedc69ac434a2c09ab6caf1f83c7_FORMATO.png,Fortaleza
80796,Moisés,1024,Fortaleza,"{'DS': 5, 'FC': 2, 'FD': 5, 'FF': 6, 'FS': 4, 'G': 1, 'I': 3, 'PI': 34}",104666.0,8.0,356,5.0,7.0,0.0,5.06,0.14,3.21,7.0,1.61,moises,Moisés,Moisés,Moisés Vieira da Veiga,https://s.glbimg.com/es/sde/f/2022/02/25/d70cbac7a2764d91733f288c09e9f357_FORMATO.png,Fortaleza
38008,Silvio Romero,1024,Fortaleza,"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 3, 'FF': 5, 'FS': 4, 'I': 3, 'PI': 16}",79188.0,8.0,356,5.0,7.0,0.0,3.9,-0.14,1.04,7.0,1.06,silvio-romero,Silvio Romero,S. Romero,Silvio Ezequiel Romero,https://s.glbimg.com/es/sde/f/2022/05/12/c5b6ac96aea31d2271156591230c8f4c_FORMATO.png,Fortaleza
55722,Renato Kayzer,1024,Fortaleza,"{'DS': 1, 'FC': 2, 'FD': 3, 'FF': 1, 'FS': 2, 'PI': 6}",92696.0,8.0,356,5.0,6.0,0.0,4.15,0.0,1.08,5.0,1.64,renato-kayzer,Renato Kayzer,R. Kayzer,Renato Kayzer de Souza,https://s.glbimg.com/es/sde/f/2022/05/12/ce357a36cf5cfd1b7a54c51d99516c88_FORMATO.png,Fortaleza
66789,Pepê,1755,Cuiabá,"{'DS': 22, 'FC': 14, 'FD': 1, 'FF': 2, 'FS': 12, 'PI': 48}",101573.0,8.0,1371,4.0,7.0,0.0,6.21,-0.27,3.28,8.0,3.22,pepe,Pepê,Pepê,João Pedro Vilardi Pinto,https://s.glbimg.com/es/sde/f/2022/02/23/f7d3a51faa57213871975b0e01258892_FORMATO.png,Cuiabá
75514,João Lucas,1755,Cuiabá,"{'CA': 3, 'CV': 1, 'DS': 12, 'FC': 9, 'FS': 8, 'PC': 2, 'PI': 66, 'SG': 2}",104257.0,8.0,1371,2.0,6.0,0.0,5.1,0.0,1.85,6.0,0.04,joao-lucas,João Lucas,J. Lucas,João Lucas de Almeida Carvalho,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,Cuiabá
37284,Marllon,1755,Cuiabá,"{'CA': 2, 'DS': 12, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 4, 'PC': 1, 'PI': 21, 'SG': 2}",70666.0,8.0,1371,3.0,7.0,0.0,6.64,-0.23,3.34,7.0,0.93,marllon,Marllon,Marllon,Marllon Gonçalves Jerônimo Borges,https://s.glbimg.com/es/sde/f/2022/02/23/8d45db89a011dd77410922983889ff15_FORMATO.png,Cuiabá
11104,Alan Empereur,1755,Cuiabá,"{'CA': 2, 'DS': 6, 'FC': 5, 'FS': 8, 'PI': 25, 'SG': 2}",88033.0,8.0,1371,3.0,7.0,0.0,5.61,-0.11,2.17,7.0,0.52,alan-empereur,Alan Empereur,A. Empereur,Alan Pereira Empereur,https://s.glbimg.com/es/sde/f/2022/02/22/a78f168b55aeb8d74c3b965a7b4f75d2_FORMATO.png,Cuiabá
51988,Rafael Gava,1755,Cuiabá,"{'CV': 1, 'DS': 4, 'FC': 2, 'FF': 1, 'FS': 1, 'PI': 16}",78867.0,8.0,1371,4.0,6.0,0.0,2.74,0.0,0.3,3.0,1.49,rafael-gava,Rafael Gava,R. Gava,Rafael Gustavo Meneghel Gava,https://s.glbimg.com/es/sde/f/2022/02/23/16687c4ddc3ae72291f2729ad61ed092_FORMATO.png,Cuiabá
21004,Rodriguinho,1755,Cuiabá,"{'DS': 1, 'FC': 1, 'FD': 3, 'FF': 6, 'FS': 10, 'G': 1, 'I': 2, 'PI': 18}",61033.0,8.0,1371,4.0,2.0,0.0,6.56,-0.1,2.54,8.0,1.52,rodriguinho,Rodriguinho,Rodriguinho,Rodrigo Eduardo Costa Marinho,https://s.glbimg.com/es/sde/f/2022/02/23/da202da4fb23bc636936f60651108982_FORMATO.png,Cuiabá
43306,Walter,1755,Cuiabá,"{'DE': 38, 'DS': 2, 'FS': 1, 'GS': 10, 'SG': 2}",51413.0,8.0,1371,1.0,6.0,0.0,13.58,0.98,5.12,8.0,5.62,walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png,Cuiabá
20688,Everton,1755,Cuiabá,"{'CA': 2, 'DS': 9, 'FC': 9, 'FF': 3, 'FS': 11, 'G': 1, 'I': 1, 'PI': 32}",50301.0,8.0,1371,4.0,2.0,0.0,9.37,-1.13,3.12,6.0,0.83,everton,Everton,Everton,Everton Cardoso da Silva,https://s.glbimg.com/es/sde/f/2022/02/23/c60eafc88d521475a07c8848255be68a_FORMATO.png,Cuiabá
69956,Felipe Marques,1755,Cuiabá,"{'CA': 1, 'DS': 3, 'FC': 3, 'FD': 1, 'FF': 2, 'FS': 5, 'I': 1, 'PI': 16}",101054.0,8.0,1371,5.0,7.0,0.0,2.86,-0.05,0.67,8.0,0.72,felipe-marques,Felipe Marques,F. Marques,Felipe Marques da Silva,https://s.glbimg.com/es/sde/f/2022/02/23/a6d728d21e5ecaec684045ba4d68975c_FORMATO.png,Cuiabá
38029,Marcão Silva,1755,Cuiabá,"{'DS': 6, 'FC': 8, 'FD': 2, 'FF': 1, 'PI': 5}",78856.0,8.0,1371,4.0,6.0,0.0,2.69,0.0,1.07,7.0,1.08,marcao-silva,Marcão Silva,M. Silva,Marcos Antônio Almeida Silva,https://s.glbimg.com/es/sde/f/2022/02/23/1137efd5de0473f1c88c49348353a899_FORMATO.png,Cuiabá
66057,Alesson,1755,Cuiabá,"{'CA': 3, 'DS': 10, 'FC': 7, 'FD': 1, 'FF': 6, 'FS': 3, 'FT': 1, 'G': 1, 'PI': 24}",97321.0,8.0,1371,5.0,3.0,0.0,4.85,-0.49,3.29,7.0,0.02,alesson,Alesson,Alesson,Alesson dos Santos Batista,https://s.glbimg.com/es/sde/f/2022/02/23/712ddec1e1d5a64377efd6d330d2a984_FORMATO.png,Cuiabá
12228,Elton,1755,Cuiabá,"{'CA': 1, 'DS': 1, 'FC': 6, 'FD': 1, 'FS': 5, 'FT': 1, 'G': 1, 'I': 2, 'PI': 10}",38588.0,8.0,1371,5.0,5.0,0.0,4.69,0.0,2.38,5.0,1.39,elton,Elton,Elton,Elton Rodrigues Brandão,https://s.glbimg.com/es/sde/f/2022/02/23/04785c869069f264ccf01098f0707f30_FORMATO.png,Cuiabá
26696,Paulão,1755,Cuiabá,"{'DS': 3, 'GC': 1, 'PI': 7, 'SG': 2}",63172.0,8.0,1371,3.0,6.0,0.0,5.55,0.0,2.47,4.0,2.0,paulao,Paulão,Paulão,Paulo Marcos de Jesus Ribeiro,https://s.glbimg.com/es/sde/f/2022/02/23/962044a3dba4ade297a566c4d7f73d40_FORMATO.png,Cuiabá
56928,Rodrigo Soares,1019,Juventude,"{'CA': 2, 'DS': 7, 'FC': 8, 'FF': 2, 'FS': 1, 'PI': 50}",86675.0,8.0,286,2.0,7.0,0.0,1.38,0.0,0.15,7.0,1.88,rodrigo-soares,Rodrigo Soares,R. Soares,Rodrigo Alves Soares,https://s.glbimg.com/es/sde/f/2022/03/03/9c3587675488eeeb0991d8754b8cee2b_FORMATO.png,Juventude
42656,Chico,1019,Juventude,"{'A': 1, 'CA': 1, 'CV': 1, 'DS': 19, 'FC': 14, 'FD': 4, 'FF': 1, 'FS': 20, 'I': 2, 'PI': 58}",82407.0,8.0,286,4.0,2.0,0.0,8.56,3.0,4.17,7.0,10.17,chico,Chico,Chico,Francisco Hyun Sol Kim,https://s.glbimg.com/es/sde/f/2022/03/03/bf75c9042be591192c025ebc1a87b001_FORMATO.png,Juventude
42727,Rafael Forster,1019,Juventude,"{'CA': 1, 'DS': 15, 'FC': 8, 'FD': 3, 'FF': 1, 'FS': 8, 'PI': 40}",82764.0,8.0,286,3.0,7.0,0.0,4.77,0.01,2.71,7.0,1.46,rafael-forster,Rafael Forster,R. Forster,Rafael Forster,https://s.glbimg.com/es/sde/f/2022/03/03/1a3eff81c014dfeadd31543510923abd_FORMATO.png,Juventude
39306,Paulinho Moccelin,1019,Juventude,"{'A': 1, 'CA': 1, 'CV': 2, 'DS': 10, 'FC': 9, 'FD': 1, 'FF': 3, 'FS': 8, 'I': 1, 'PI': 31}",82640.0,8.0,286,5.0,7.0,0.0,6.08,0.45,1.95,6.0,2.2,paulinho-moccelin,Paulinho Moccelin,P. Moccelin,Paulo Roberto Moccelin,https://s.glbimg.com/es/sde/f/2022/03/28/14a09169dc180c16b6d92687a244b03f_FORMATO.png,Juventude
56445,Yuri Lima,1019,Juventude,"{'CA': 3, 'DS': 12, 'FC': 17, 'FD': 3, 'FF': 4, 'FS': 2, 'PI': 42}",90569.0,8.0,286,4.0,3.0,0.0,4.15,0.31,1.24,8.0,1.94,yuri-lima,Yuri Lima,Y. Lima,Yuri Oliveira Lima,https://s.glbimg.com/es/sde/f/2022/03/18/fd7d4f0e5e6c5b59c85b542484321ecd_FORMATO.png,Juventude
26917,Ricardo Bueno,1019,Juventude,"{'DS': 5, 'FC': 2, 'FD': 1, 'FS': 5, 'I': 4, 'PI': 11}",69141.0,8.0,286,5.0,6.0,0.0,5.14,-0.2,1.52,5.0,0.77,ricardo-bueno,Ricardo Bueno,R. Bueno,Ricardo Bueno da Silva,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,Juventude
52418,Capixaba,1019,Juventude,"{'DS': 5, 'FC': 7, 'FD': 2, 'FF': 3, 'FS': 6, 'PI': 24}",94894.0,8.0,286,5.0,2.0,0.0,5.55,0.0,2.33,4.0,2.12,capixaba,Capixaba,Capixaba,João Victor da Vitória Fernandes,https://s.glbimg.com/es/sde/f/2022/03/03/9bdded7e0046ad8500605256f741994b_FORMATO.png,Juventude
21387,Paulo Miranda,1019,Juventude,"{'CA': 3, 'DS': 11, 'FC': 5, 'FF': 2, 'FS': 3, 'PC': 2, 'PI': 18}",68817.0,8.0,286,3.0,6.0,0.0,2.74,0.22,1.33,6.0,1.73,paulo-miranda,Paulo Miranda,P. Miranda,Jonathan Doin,https://s.glbimg.com/es/sde/f/2022/03/03/84da02cce1e593cb658cfcf2deef669d_FORMATO.png,Juventude
67079,Busanello,1019,Juventude,"{'A': 2, 'DS': 7, 'FC': 6, 'FD': 3, 'FF': 1, 'FS': 2, 'PI': 24}",97537.0,8.0,286,2.0,6.0,0.0,7.91,0.0,4.9,4.0,5.72,busanello,Busanello,Busanello,Gabriel Dal Toé Busanello,https://s.glbimg.com/es/sde/f/2022/03/19/9a30d49720fb53d5ad43eef3f82e8dc2_FORMATO.png,Juventude
67041,César,1019,Juventude,"{'CA': 1, 'DE': 27, 'FS': 2, 'GS': 14}",91422.0,8.0,286,1.0,6.0,0.0,3.06,-0.43,1.62,8.0,0.91,cesar,César,César,César Augusto Soares dos Reis Ribela,https://s.glbimg.com/es/sde/f/2022/03/03/d97731002381ac352b29527a634d6783_FORMATO.png,Juventude
39081,Edinho,1019,Juventude,"{'FF': 1, 'FS': 1, 'PI': 4}",80193.0,8.0,286,5.0,6.0,0.0,2.32,0.0,0.45,2.0,0.85,edinho,Edinho,Edinho,Francisco Edson Moreira da Silva,https://s.glbimg.com/es/sde/f/2022/04/04/7be5a82aee84c2e49f3f8260766fd19d_FORMATO.png,Juventude
66293,Thalisson Kelven,1019,Juventude,"{'FC': 1, 'GC': 1, 'PI': 4}",97448.0,8.0,286,3.0,6.0,0.0,0.73,0.0,-1.23,3.0,-0.22,thalisson-kelven,Thalisson Kelven,T. Kelven,Thalisson Kelven da Silva,https://s.glbimg.com/es/sde/f/2022/03/24/5003d976abc2848d0ded5ed466986ba3_FORMATO.png,Juventude
